Project Name,Package Name,Type Name,Code Smell
java,org.apache.roller.weblogger.ui.rendering.util.cache,WeblogFeedCache,Deficient Encapsulation
java,org.apache.roller.weblogger.ui.rendering.util.cache,WeblogPageCache,Deficient Encapsulation
java,org.apache.roller.weblogger.ui.rendering.util,InvalidRequestException,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.rendering.util,InvalidRequestException,Broken Hierarchy
java,org.apache.roller.weblogger.ui.rendering.util,ModDateHeaderUtil,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.rendering.util,PlanetRequest,Broken Hierarchy
java,org.apache.roller.weblogger.ui.rendering.util,WeblogCommentRequest,Broken Hierarchy
java,org.apache.roller.weblogger.ui.rendering.util,WeblogEntryCommentForm,Insufficient Modularization
java,org.apache.roller.weblogger.ui.rendering.util,WeblogFeedRequest,Broken Hierarchy
java,org.apache.roller.weblogger.ui.rendering.util,WeblogMediaResourceRequest,Broken Hierarchy
java,org.apache.roller.weblogger.ui.rendering.util,WeblogPageRequest,Broken Hierarchy
java,org.apache.roller.weblogger.ui.rendering.util,WeblogPageRequest,Insufficient Modularization
java,org.apache.roller.weblogger.ui.rendering.util,WeblogPreviewResourceRequest,Broken Hierarchy
java,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,Broken Hierarchy
java,org.apache.roller.weblogger.ui.rendering.util,WeblogResourceRequest,Broken Hierarchy
java,org.apache.roller.weblogger.ui.rendering.util,WeblogSearchRequest,Deficient Encapsulation
java,org.apache.roller.weblogger.ui.rendering.util,WeblogSearchRequest,Broken Hierarchy
java,org.apache.roller.weblogger.ui.rendering.util,WeblogTrackbackRequest,Broken Hierarchy
java,org.apache.roller.weblogger.ui.rendering.util.mobile,DeviceUtils,Deficient Encapsulation
java,org.apache.roller.weblogger.ui.rendering.util.mobile,LiteDevice,Deficient Encapsulation
java,org.apache.roller.weblogger.ui.rendering.util.mobile,LiteDeviceResolver,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.rendering.velocity,RollerResourceLoader,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.rendering.velocity,RollerVelocity,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.rendering.velocity,RollerVelocity,Deficient Encapsulation
java,org.apache.roller.weblogger.ui.rendering.velocity,ThemeResourceLoader,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.rendering.velocity,VelocityRenderer,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.rendering.velocity,VelocityRendererFactory,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.rendering.velocity,WebappResourceLoader,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.admin,CacheInfo,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.admin,CreateUserBean,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.admin,GlobalCommentManagement,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.admin,GlobalCommentManagement,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.admin,GlobalCommentManagementBean,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.admin,GlobalConfig,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.admin,PingTargetEdit,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.admin,PingTargets,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.admin,UserAdmin,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.admin,UserEdit,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.ajax,CommentDataServlet,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.ajax,ThemeDataServlet,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.ajax,UserDataServlet,Imperative Abstraction
java,org.apache.roller.weblogger.ui.struts2.ajax,UserDataServlet,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.core,CreateWeblog,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.core,Install,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.core,Login,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.core,MainMenu,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.core,OAuthAuthorize,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.core,OAuthKeys,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.core,Profile,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.core,ProfileBean,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.core,Register,Deficient Encapsulation
java,org.apache.roller.weblogger.ui.struts2.core,Setup,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,BookmarkEdit,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,Bookmarks,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,Bookmarks,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.editor,BookmarksImport,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,BookmarksImport,Broken Hierarchy
java,org.apache.roller.weblogger.ui.struts2.editor,Categories,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,CategoryEdit,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,CategoryRemove,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,Comments,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,Comments,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.editor,CommentsBean,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.editor,Entries,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,EntriesBean,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.editor,EntryAddWithMediaFile,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,EntryAddWithMediaFile,Broken Hierarchy
java,org.apache.roller.weblogger.ui.struts2.editor,EntryBean,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.editor,EntryRemove,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,FolderEdit,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,Maintenance,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,Maintenance,Broken Hierarchy
java,org.apache.roller.weblogger.ui.struts2.editor,MediaFileAdd,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,MediaFileAdd,Broken Hierarchy
java,org.apache.roller.weblogger.ui.struts2.editor,MediaFileAdd,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.editor,MediaFileBase,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,MediaFileBean,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.editor,MediaFileEdit,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,MediaFileEdit,Broken Hierarchy
java,org.apache.roller.weblogger.ui.struts2.editor,MediaFileImageChooser,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,MediaFileImageDim,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,MediaFileImageDim,Broken Hierarchy
java,org.apache.roller.weblogger.ui.struts2.editor,MediaFileSearchBean,Deficient Encapsulation
java,org.apache.roller.weblogger.ui.struts2.editor,MediaFileSearchBean,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.editor,MediaFileView,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,MediaFileView,Broken Hierarchy
java,org.apache.roller.weblogger.ui.struts2.editor,MediaFileView,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.editor,MemberResign,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,Members,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,Members,Broken Hierarchy
java,org.apache.roller.weblogger.ui.struts2.editor,MembersInvite,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,Pings,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,StylesheetEdit,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,TemplateEdit,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,TemplateEditBean,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.editor,Templates,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,Templates,Broken Hierarchy
java,org.apache.roller.weblogger.ui.struts2.editor,ThemeEdit,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,WeblogConfig,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,WeblogConfigBean,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.editor,WeblogRemove,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.editor,WeblogRemove,Broken Hierarchy
java,org.apache.roller.weblogger.ui.struts2.util,KeyValueObject,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.util,UIAction,Deficient Encapsulation
java,org.apache.roller.weblogger.ui.struts2.util,UIAction,Wide Hierarchy
java,org.apache.roller.weblogger.ui.struts2.util,UIAction,Insufficient Modularization
java,org.apache.roller.weblogger.ui.struts2.util,UIActionInterceptor,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.util,UIActionPrepareInterceptor,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.util,UISecurityInterceptor,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.struts2.util,UISecurityInterceptor,Unexploited Encapsulation
java,org.apache.roller.weblogger.ui.struts2.util,UISecurityInterceptor,Missing Hierarchy
java,org.apache.roller.weblogger.ui.struts2.util,LocaleComparator,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.tags,StringTagSupport,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.tags,TruncateNicelyTag,Unutilized Abstraction
java,org.apache.roller.weblogger.ui.tags,WordWrapTag,Unutilized Abstraction
java,org.apache.roller.weblogger.util,ClientInfo,Unnecessary Abstraction
java,org.apache.roller.weblogger.util,ClientInfo,Deficient Encapsulation
java,org.apache.roller.weblogger.util,HTMLSanitizer,Deficient Encapsulation
java,org.apache.roller.weblogger.util,SanitizeResult,Unnecessary Abstraction
java,org.apache.roller.weblogger.util,SanitizeResult,Deficient Encapsulation
java,org.apache.roller.weblogger.util,SanitizeResult,Broken Modularization
java,org.apache.roller.weblogger.util,LinkbackCallback,Unutilized Abstraction
java,org.apache.roller.weblogger.util,LRUCache2,Unutilized Abstraction
java,org.apache.roller.weblogger.util,DefaultEnvironment,Unutilized Abstraction
java,org.apache.roller.weblogger.util,LRULinkedHashMap,Unutilized Abstraction
java,org.apache.roller.weblogger.util,MailingException,Unutilized Abstraction
java,org.apache.roller.weblogger.util,MailingException,Broken Hierarchy
java,org.apache.roller.weblogger.util,MediacastException,Unutilized Abstraction
java,org.apache.roller.weblogger.util,MediacastException,Broken Hierarchy
java,org.apache.roller.weblogger.util,MediacastUtil,Deficient Encapsulation
java,org.apache.roller.weblogger.util,StandaloneWebappClassLoader,Deficient Encapsulation
java,org.apache.roller.weblogger.util,TrackbackNotAllowedException,Unutilized Abstraction
java,org.apache.roller.weblogger.util,TrackbackNotAllowedException,Broken Hierarchy
java,org.apache.roller.weblogger.util,Utilities,Deficient Encapsulation
java,org.apache.roller.weblogger.util,Utilities,Insufficient Modularization
java,org.apache.roller.weblogger.util.cache,CacheHandler,Cyclic-Dependent Modularization
java,org.apache.roller.weblogger.util.cache,CacheManager,Cyclic-Dependent Modularization
java,org.apache.roller.weblogger.util.cache,ExpiringLRUCacheFactoryImpl,Unutilized Abstraction
java,org.apache.roller.weblogger.util.cache,ExpiringLRUCacheImpl,Unutilized Abstraction
java,org.apache.roller.weblogger.util.cache,LRUCacheFactoryImpl,Unutilized Abstraction
java,org.apache.roller.weblogger.util.cache,LRUCacheImpl,Unutilized Abstraction
java,org.apache.roller.weblogger.util.cache,LRULinkedHashMap,Unutilized Abstraction
java,org.apache.roller.weblogger,WebloggerException,Unutilized Abstraction
java,org.apache.roller.weblogger,WebloggerException,Broken Hierarchy
java,org.apache.roller.weblogger,WebloggerException,Wide Hierarchy
java,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Cyclic-Dependent Modularization
java,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandler,Cyclic-Dependent Modularization
java,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandler,Insufficient Modularization
java,org.apache.roller.weblogger.webservices.atomprotocol,RollerAtomHandlerFactory,Unutilized Abstraction
java,org.apache.roller.weblogger.webservices.oauth,AccessTokenServlet,Unutilized Abstraction
java,org.apache.roller.weblogger.webservices.oauth,AuthorizationServlet,Unutilized Abstraction
java,org.apache.roller.weblogger.webservices.oauth,RequestTokenServlet,Unutilized Abstraction
java,org.apache.roller.weblogger.webservices.opensearch,OpenSearchServlet,Imperative Abstraction
java,org.apache.roller.weblogger.webservices.opensearch,OpenSearchServlet,Unutilized Abstraction
java,org.apache.roller.weblogger.webservices.tagdata,TagDataServlet,Imperative Abstraction
java,org.apache.roller.weblogger.webservices.tagdata,TagDataServlet,Unutilized Abstraction
java,org.apache.roller.weblogger.webservices.xmlrpc,BaseAPIHandler,Unutilized Abstraction
java,org.apache.roller.weblogger.webservices.xmlrpc,BaseAPIHandler,Deficient Encapsulation
java,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,Unutilized Abstraction
java,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,Broken Hierarchy
java,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,Unutilized Abstraction
